id,price_max,mean_true
90339,Work In Progess,170.5
89136,Work In Progess,170.47
88957,Work In Progess,170.29
89249,Work In Progess,169.81
90269,Work In Progess,171.34
91106,Work In Progess,169.65
91583,Work In Progess,170.77
90343,Work In Progess,171.11
90017,Work In Progess,171.03
88708,Work In Progess,171.3
89365,Work In Progess,170.54
90238,Work In Progess,171.69
89586,Work In Progess,170.32
89696,Work In Progess,171.27
89369,Work In Progess,171.7
90279,Work In Progess,170.47
91116,Work In Progess,169.56
87838,Work In Progess,170.6
89372,Work In Progess,171.85
89623,Work In Progess,170.45
91085,Work In Progess,170.55
89333,Work In Progess,169.94
89376,Work In Progess,171.2
89596,Work In Progess,170.17
89269,Work In Progess,170.81
89305,Work In Progess,170.04
91783,Work In Progess,169.95
90361,Work In Progess,170.51
89706,Work In Progess,169.41
90069,Work In Progess,170.68
88974,Work In Progess,170.44
89633,Work In Progess,170.87
89348,Work In Progess,169.98
90259,Work In Progess,169.66
89676,Work In Progess,169.67
91573,Work In Progess,170.56
90918,Work In Progess,171.76
90371,Work In Progess,170.57
89313,Work In Progess,170.04
89606,Work In Progess,169.75
91612,Work In Progess,170.87
89097,Work In Progess,171.05
89643,Work In Progess,171.89
90597,Work In Progess,170.77
89687,Work In Progess,170.91
89615,Work In Progess,169.54
88774,Work In Progess,169.87
89399,Work In Progess,170.41
88852,Work In Progess,169.72
91075,Work In Progess,169.55
89433,Work In Progess,169.58
89656,Work In Progess,170.17
90089,Work In Progess,170.56
86012,Work In Progess,169.95
90606,Work In Progess,170.04
89474,Work In Progess,171.83
89625,Work In Progess,169.57
89733,Work In Progess,171.14
89626,Work In Progess,169.47
89116,Work In Progess,170.06
90391,Work In Progess,171.73
90353,Work In Progess,171.23
91742,Work In Progess,169.77
89774,Work In Progess,171.26
88977,Work In Progess,171.51
89664,Work In Progess,170.21
90289,Work In Progess,171.1
89303,Work In Progess,171.82
90399,Work In Progess,169.58
89345,Work In Progess,169.93
87119,Work In Progess,170.5
89343,Work In Progess,169.91
90473,Work In Progess,171.81
89677,Work In Progess,169.89
89386,Work In Progess,169.72
88984,Work In Progess,171.7
89642,Work In Progess,171.85
90299,Work In Progess,170.3
89674,Work In Progess,169.79
89098,Work In Progess,170.8
89423,Work In Progess,171.58
90190,Work In Progess,171.24
87389,Work In Progess,169.98
89358,Work In Progess,171.31
88739,Work In Progess,169.93
87828,Work In Progess,170.13
87428,Work In Progess,169.45
89652,Work In Progess,170.12
90308,Work In Progess,169.87
89684,Work In Progess,170.76
90199,Work In Progess,170.51
90018,Work In Progess,169.7
90349,Work In Progess,170.71
87399,Work In Progess,169.69
87508,Work In Progess,170.65
88749,Work In Progess,170.65
90241,Work In Progess,171.04
87438,Work In Progess,171.71
89006,Work In Progess,171.53
89408,Work In Progess,169.43
89662,Work In Progess,170.99
89073,Work In Progess,170.76
89046,Work In Progess,171.57
91632,Work In Progess,171.29
89339,Work In Progess,170.29
89703,Work In Progess,169.42
89594,Work In Progess,170.92
91673,Work In Progess,170.21
89088,Work In Progess,171.36
89083,Work In Progess,170.21
90139,Work In Progess,170.58
89126,Work In Progess,169.44
90439,Work In Progess,170.86
89712,Work In Progess,170.4
89784,Work In Progess,169.47
87418,Work In Progess,170.01
86398,Work In Progess,171.3
90442,Work In Progess,170.52
91793,Work In Progess,171.58
90261,Work In Progess,170.23
90149,Work In Progess,169.69
89494,Work In Progess,169.57
89026,Work In Progess,171.75
90373,Work In Progess,171.16
87499,Work In Progess,169.36
89396,Work In Progess,171.39
89354,Work In Progess,171.14
89397,Work In Progess,170.82
89359,Work In Progess,169.88
91693,Work In Progess,171.7
89394,Work In Progess,171.64
90418,Work In Progess,169.83
89438,Work In Progess,170.07
89036,Work In Progess,171.62
89476,Work In Progess,171.37
89038,Work In Progess,169.64
89405,Work In Progess,169.99
89697,Work In Progess,169.92
87728,Work In Progess,170.33
89294,Work In Progess,171.74
89403,Work In Progess,170.72
90208,Work In Progess,169.6
90428,Work In Progess,169.6
90028,Work In Progess,170.45
87408,Work In Progess,171.42
89486,Work In Progess,170.8
87518,Work In Progess,170.79
89415,Work In Progess,171.69
90138,Work In Progess,169.65
89194,Work In Progess,171.46
90449,Work In Progess,169.39
89632,Work In Progess,170.8
89016,Work In Progess,169.99
89454,Work In Progess,171.78
89017,Work In Progess,171.14
90108,Work In Progess,169.65
89713,Work In Progess,169.43
89389,Work In Progess,169.87
86143,Work In Progess,170.72
87708,Work In Progess,170.29
89093,Work In Progess,169.81
90369,Work In Progess,169.83
87129,Work In Progess,169.83
89364,Work In Progess,171.62
90996,Work In Progess,170.52
89794,Work In Progess,171.25
88954,Work In Progess,170
89505,Work In Progess,169.51
89503,Work In Progess,171.57
89106,Work In Progess,169.78
90159,Work In Progess,171.44
90049,Work In Progess,171.28
87098,Work In Progess,169.93
91622,Work In Progess,170.58
89107,Work In Progess,169.39
89037,Work In Progess,169.41
90359,Work In Progess,171.54
89622,Work In Progess,169.58
90499,Work In Progess,170.32
87109,Work In Progess,170.01
89078,Work In Progess,169.99
91702,Work In Progess,171.16
90059,Work In Progess,169.68
87107,Work In Progess,170.9
89666,Work In Progess,171.85
90099,Work In Progess,170.69
89043,Work In Progess,170.93
89374,Work In Progess,170.62
90616,Work In Progess,170.32
90408,Work In Progess,169.78
89053,Work In Progess,169.68
90459,Work In Progess,171.02
89576,Work In Progess,169.97
90328,Work In Progess,171.61
89672,Work In Progess,169.56
89056,Work In Progess,171.85
89496,Work In Progess,171.35
87528,Work In Progess,171.42
90331,Work In Progess,170.2
89384,Work In Progess,170.24
91683,Work In Progess,171.34
89264,Work In Progess,171.53
87139,Work In Progess,171.26
89144,Work In Progess,171.72
89692,Work In Progess,169.64
89515,Work In Progess,169.65
89686,Work In Progess,171.32
89464,Work In Progess,171.87
88994,Work In Progess,170.78
87718,Work In Progess,171.17
89068,Work In Progess,169.5
90379,Work In Progess,169.57
89722,Work In Progess,170.38
89058,Work In Progess,169.77
90479,Work In Progess,169.83
90469,Work In Progess,169.64
89154,Work In Progess,170.09
87198,Work In Progess,170.87
90348,Work In Progess,169.64
89682,Work In Progess,169.79
88964,Work In Progess,171.43
90169,Work In Progess,169.72
90389,Work In Progess,169.4
89127,Work In Progess,171.52
89117,Work In Progess,171.26
89497,Work In Progess,170.36
89274,Work In Progess,171.49
91642,Work In Progess,170.45
89167,Work In Progess,170.29
89164,Work In Progess,170.22
86112,Work In Progess,170.7
90338,Work In Progess,170.78
90128,Work In Progess,170.79
89355,Work In Progess,171.17
89174,Work In Progess,170.78
89143,Work In Progess,171.65
89723,Work In Progess,171.18
90039,Work In Progess,171.11
89048,Work In Progess,170.57
90438,Work In Progess,171.82
90489,Work In Progess,170.15
89732,Work In Progess,171.01
89076,Work In Progess,169.5
89356,Work In Progess,169.46
90118,Work In Progess,170.27
89184,Work In Progess,169.68
89284,Work In Progess,170.47
89066,Work In Progess,171.54
89137,Work In Progess,171.11
90448,Work In Progess,170.55
91095,Work In Progess,170.18
89027,Work In Progess,171.43
95891,Work In Progess,173.24
94468,Work In Progess,173.4
95841,Work In Progess,172.63
95511,Work In Progess,172.1
95181,Work In Progess,172.21
95122,Work In Progess,173.35
95895,Work In Progess,172.39
93762,Work In Progess,172.84
95801,Work In Progess,173.21
94506,Work In Progess,172.24
94746,Work In Progess,172.65
96473,Work In Progess,172.1
94683,Work In Progess,172.42
95782,Work In Progess,172.15
94199,Work In Progess,172.41
93735,Work In Progess,173.14
94809,Work In Progess,172.19
95234,Work In Progess,173.27
94378,Work In Progess,172.74
94580,Work In Progess,173.35
94526,Work In Progess,173.45
94706,Work In Progess,172.01
96693,Work In Progess,172.71
92164,Work In Progess,172.5
94697,Work In Progess,173.65
95582,Work In Progess,171.98
94816,Work In Progess,173.6
94125,Work In Progess,172.89
94480,Work In Progess,172.39
94124,Work In Progess,173.6
93765,Work In Progess,173.65
93486,Work In Progess,172.2
95565,Work In Progess,173.53
94709,Work In Progess,172.57
95695,Work In Progess,172.45
92154,Work In Progess,172.81
95691,Work In Progess,173.4
95110,Work In Progess,173.27
94209,Work In Progess,173.42
94719,Work In Progess,172.67
94450,Work In Progess,172.52
94490,Work In Progess,171.98
94397,Work In Progess,173.53
95781,Work In Progess,173.34
95711,Work In Progess,172.18
95651,Work In Progess,173.64
95821,Work In Progess,172.07
96441,Work In Progess,173.5
92805,Work In Progess,172.22
96674,Work In Progess,172.09
95193,Work In Progess,172.42
94476,Work In Progess,172.73
95792,Work In Progess,172.7
95703,Work In Progess,172.29
94726,Work In Progess,171.92
93750,Work In Progess,172.6
96703,Work In Progess,172.79
92728,Work In Progess,172.58
95455,Work In Progess,172.45
92755,Work In Progess,172.61
94826,Work In Progess,173.57
95692,Work In Progess,172.08
96664,Work In Progess,173.12
95134,Work In Progess,173.29
96673,Work In Progess,173.52
94452,Work In Progess,173.28
96493,Work In Progess,172.7
94736,Work In Progess,173.06
94741,Work In Progess,173.09
94636,Work In Progess,172.14
94744,Work In Progess,172.86
94639,Work In Progess,172.77
94151,Work In Progess,172.53
94689,Work In Progess,173.29
94362,Work In Progess,173.45
94738,Work In Progess,172.92
94193,Work In Progess,172.58
95154,Work In Progess,171.91
94715,Work In Progess,172.49
95411,Work In Progess,172.24
94380,Work In Progess,173.52
95672,Work In Progess,171.95
94467,Work In Progess,173.46
94722,Work In Progess,172.3
95671,Work In Progess,171.96
92715,Work In Progess,172.13
94690,Work In Progess,172.72
95880,Work In Progess,172.19
96694,Work In Progess,172.21
95674,Work In Progess,173.31
95682,Work In Progess,172.61
94364,Work In Progess,173.27
94366,Work In Progess,173.33
95851,Work In Progess,173.37
95681,Work In Progess,173.27
92725,Work In Progess,172.67
92765,Work In Progess,172.49
94626,Work In Progess,172.61
94739,Work In Progess,173.66
94406,Work In Progess,173.15
94179,Work In Progess,173.6
95762,Work In Progess,172.79
95102,Work In Progess,173.46
94117,Work In Progess,172.25
95214,Work In Progess,173.57
94487,Work In Progess,173.36
94377,Work In Progess,171.96
94306,Work In Progess,172.02
95109,Work In Progess,173.35
94346,Work In Progess,173.38
94453,Work In Progess,172.18
95662,Work In Progess,173.09
96716,Work In Progess,172.18
96573,Work In Progess,172.71
94716,Work In Progess,172.82
95811,Work In Progess,172.6
94606,Work In Progess,173.35
92745,Work In Progess,172.09
95741,Work In Progess,173.56
93479,Work In Progess,172.41
93476,Work In Progess,173.59
95195,Work In Progess,173.53
93740,Work In Progess,172.1
94686,Work In Progess,171.94
96033,Work In Progess,173.01
95053,Work In Progess,173.6
96434,Work In Progess,172.7
96436,Work In Progess,173.17
94215,Work In Progess,173.06
95785,Work In Progess,171.96
95092,Work In Progess,172.35
95751,Work In Progess,172.58
95203,Work In Progess,173.4
95791,Work In Progess,172.17
92395,Work In Progess,172.35
96483,Work In Progess,173.05
95900,Work In Progess,172.16
94297,Work In Progess,172.62
94699,Work In Progess,173.19
93681,Work In Progess,172.82
92254,Work In Progess,172.31
93720,Work In Progess,172.81
95029,Work In Progess,172.93
94264,Work In Progess,172.2
94701,Work In Progess,173.11
94449,Work In Progess,173.09
92150,Work In Progess,173.12
96093,Work In Progess,172.06
96454,Work In Progess,173.49
93724,Work In Progess,173.6
94819,Work In Progess,172.29
94161,Work In Progess,173.3
94676,Work In Progess,173.6
93620,Work In Progess,173.39
94567,Work In Progess,173.49
94497,Work In Progess,173.44
95190,Work In Progess,171.95
96063,Work In Progess,172.61
92928,Work In Progess,172.92
94496,Work In Progess,173.14
93512,Work In Progess,172.49
96687,Work In Progess,173.36
94466,Work In Progess,172.35
93739,Work In Progess,172.85
94687,Work In Progess,173.46
94464,Work In Progess,171.95
94174,Work In Progess,173.63
94835,Work In Progess,173.04
93485,Work In Progess,172.58
96474,Work In Progess,173.43
92828,Work In Progess,173.01
94145,Work In Progess,172.2
94693,Work In Progess,172.24
96663,Work In Progess,172.11
94293,Work In Progess,173.66
94477,Work In Progess,172.91
96153,Work In Progess,173.11
95354,Work In Progess,173.13
93752,Work In Progess,172.13
94478,Work In Progess,172.94
95352,Work In Progess,172.12
95688,Work In Progess,172.58
93755,Work In Progess,172.05
92767,Work In Progess,172.1
95393,Work In Progess,172.96
92076,Work In Progess,173.33
94597,Work In Progess,173.6
94159,Work In Progess,173.09
94742,Work In Progess,171.92
96163,Work In Progess,172.62
95731,Work In Progess,173.07
93870,Work In Progess,173.03
94749,Work In Progess,172.77
95882,Work In Progess,172.21
93730,Work In Progess,172.86
95112,Work In Progess,173.56
94680,Work In Progess,173.13
94678,Work In Progess,172.11
94824,Work In Progess,173.29
94536,Work In Progess,172.79
95192,Work In Progess,171.9
96723,Work In Progess,172.39
94099,Work In Progess,172.02
94207,Work In Progess,172.7
95050,Work In Progess,173.37
95707,Work In Progess,172.61
95743,Work In Progess,172.35
94650,Work In Progess,172.9
94724,Work In Progess,172.6
94105,Work In Progess,173.58
94326,Work In Progess,172.75
92355,Work In Progess,172.29
95713,Work In Progess,172.87
93489,Work In Progess,173.31
95862,Work In Progess,173.52
92905,Work In Progess,173.22
95132,Work In Progess,172.97
92104,Work In Progess,172.24
94731,Work In Progess,172.8
94516,Work In Progess,172.11
93860,Work In Progess,172.44
94299,Work In Progess,173.45
92365,Work In Progess,173.63
94664,Work In Progess,173.06
94667,Work In Progess,173.43
95652,Work In Progess,173.49
96524,Work In Progess,173.59
92915,Work In Progess,173.31
93469,Work In Progess,171.98
95873,Work In Progess,172.06
93466,Work In Progess,172.29
94562,Work In Progess,172.06
93468,Work In Progess,172.26
95184,Work In Progess,172.3
92777,Work In Progess,173.42
95150,Work In Progess,172.23
94274,Work In Progess,172.86
95482,Work In Progess,173.15
94205,Work In Progess,172.46
94462,Work In Progess,172.42
94241,Work In Progess,172.57
95552,Work In Progess,173.55
94460,Work In Progess,171.95
94134,Work In Progess,172.22
94139,Work In Progess,172.48
92167,Work In Progess,172.33
94249,Work In Progess,173.09
95892,Work In Progess,173.45
96544,Work In Progess,172.84
94578,Work In Progess,173.25
95236,Work In Progess,172.29
93924,Work In Progess,172.1
95421,Work In Progess,172.85
94109,Work In Progess,172.21
96221,Work In Progess,172.92
